Student_ID,Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,Stress_Level,Gender,Grades,Sleep_Group,Total_Active_Hours,Social_Share,Study_to_Sleep_Ratio,Physical_to_Study_Ratio,Lifestyle_Balance,Lifestyle_Balance_Score
513,6.7,0.1,5.6,2.5,9.1,High,Male,6.22,< 7 hours,18.4,0.13586956521739132,1.1964285714285716,1.3582089552238805,4.054626986542659,0.19783853539784055
514,7.7,2.4,5.0,2.8,6.1,High,Female,7.8,< 7 hours,19.0,0.14736842105263157,1.54,0.7922077922077921,2.572288216096063,0.2799326200764504
515,9.8,2.1,8.4,1.2,2.5,High,Female,9.02,>= 7 hours,15.6,0.07692307692307693,1.1666666666666667,0.25510204081632654,3.970726214015097,0.20117784745023232
516,7.6,3.9,5.6,0.1,6.8,High,Male,8.2,< 7 hours,18.4,0.005434782608695653,1.3571428571428572,0.8947368421052632,3.395094500402996,0.22752639332517374
517,8.9,3.2,5.6,1.6,4.7,High,Female,8.4,< 7 hours,18.400000000000002,0.08695652173913043,1.5892857142857144,0.5280898876404494,3.13368792319848,0.24191473052136958
518,6.7,1.5,5.0,1.8,9.0,High,Female,8.28,< 7 hours,19.0,0.09473684210526316,1.34,1.3432835820895521,3.702701716314724,0.21264372276276344
519,8.2,3.9,9.2,0.1,2.6,High,Female,8.15,>= 7 hours,14.799999999999999,0.006756756756756758,0.8913043478260869,0.3170731707317074,3.3891985286593447,0.22783202752632023
520,8.9,1.8,7.0,1.8,4.5,High,Female,8.45,>= 7 hours,17.0,0.10588235294117647,1.2714285714285716,0.5056179775280899,3.3511192160232084,0.22982592531996163
521,5.3,0.9,6.2,2.9,8.7,Low,Female,6.9,< 7 hours,17.799999999999997,0.16292134831460675,0.8548387096774193,1.641509433962264,3.3560889936551637,0.2295637213694542
522,5.3,3.8,9.7,4.1,1.1,Low,Male,7.82,>= 7 hours,14.299999999999999,0.2867132867132867,0.5463917525773196,0.2075471698113208,1.7727097901235835,0.36065801172629347
523,10.0,2.2,9.8,0.2,1.8,High,Female,8.12,>= 7 hours,14.2,0.014084507042253523,1.0204081632653061,0.18,4.385962456139663,0.18566783711239243
524,6.0,0.6,8.1,4.7,4.6,Moderate,Male,6.95,>= 7 hours,15.9,0.29559748427672955,0.7407407407407408,0.7666666666666666,2.338624952117519,0.2995245091443264
525,7.9,0.6,9.1,3.8,2.6,Moderate,Female,8.75,>= 7 hours,14.9,0.25503355704697983,0.8681318681318682,0.3291139240506329,3.080449101456907,0.24507106329128192
526,6.3,1.4,9.6,1.7,5.0,Moderate,Male,6.85,>= 7 hours,14.399999999999999,0.11805555555555557,0.65625,0.7936507936507937,2.4289915602982237,0.2916309306731069
527,7.3,3.6,8.5,0.3,4.3,Moderate,Male,7.32,>= 7 hours,15.5,0.01935483870967742,0.8588235294117647,0.589041095890411,2.873296596826254,0.2581780080615028
528,5.7,3.8,7.6,1.5,5.4,Low,Female,8.18,>= 7 hours,16.4,0.09146341463414635,0.7500000000000001,0.9473684210526316,1.9235384061671346,0.34205126154338317
529,7.5,2.7,5.4,1.6,6.8,High,Female,7.72,< 7 hours,18.599999999999998,0.0860215053763441,1.3888888888888888,0.9066666666666666,2.935415927371565,0.2541027475761355
530,7.7,1.7,5.2,1.0,8.4,High,Female,8.57,< 7 hours,18.8,0.05319148936170213,1.4807692307692308,1.0909090909090908,3.8893015654056278,0.2045281900947825
531,7.2,0.8,5.2,5.1,5.7,High,Male,7.48,< 7 hours,18.8,0.2712765957446808,1.3846153846153846,0.7916666666666666,2.745906043549196,0.2669581106344337
532,9.8,0.8,9.8,3.6,0.0,High,Female,8.98,>= 7 hours,14.200000000000001,0.2535211267605634,1.0,0.0,4.443347086750408,0.1837104972479321
533,8.6,3.9,7.8,1.0,2.7,High,Male,9.22,>= 7 hours,16.2,0.0617283950617284,1.1025641025641026,0.3139534883720931,3.2583226768794193,0.23483424716250462
534,5.4,2.5,9.9,1.1,5.1,Low,Male,6.35,>= 7 hours,14.1,0.07801418439716312,0.5454545454545455,0.9444444444444443,2.0758532382292025,0.3251130410161277
535,9.0,3.6,9.7,1.6,0.1,High,Male,8.6,>= 7 hours,14.299999999999999,0.1118881118881119,0.9278350515463918,0.011111111111111112,3.8904798333024853,0.20447891292595544
536,8.8,0.6,7.4,4.3,2.9,High,Female,8.3,>= 7 hours,16.599999999999998,0.25903614457831325,1.1891891891891893,0.32954545454545453,3.4549481423990533,0.22446950402917276
537,6.2,2.6,8.3,1.0,5.9,Moderate,Female,8.07,>= 7 hours,15.700000000000001,0.06369426751592357,0.7469879518072289,0.9516129032258065,2.5421447637772325,0.2823148308974338
538,7.5,0.0,5.0,2.1,9.4,High,Male,8.0,< 7 hours,19.0,0.1105263157894737,1.5,1.2533333333333334,4.426059195266146,0.18429581469963127
539,9.6,0.9,8.2,1.2,4.1,High,Male,9.05,>= 7 hours,15.799999999999999,0.0759493670886076,1.1707317073170733,0.4270833333333333,4.033608806019741,0.19866462383888284
540,8.6,0.4,7.1,0.2,7.7,High,Female,8.0,>= 7 hours,16.9,0.01183431952662722,1.2112676056338028,0.8953488372093024,4.547801666739656,0.18025157712382356
541,7.4,2.6,5.6,1.7,6.7,High,Male,8.15,< 7 hours,18.4,0.0923913043478261,1.3214285714285716,0.9054054054054054,2.86705423736629,0.25859476971832274
542,10.0,0.2,8.8,1.9,3.1,High,Female,8.65,>= 7 hours,15.2,0.125,1.1363636363636362,0.31,4.301162633521314,0.18863786477264646
543,7.0,3.0,9.6,4.2,0.2,Moderate,Male,6.7,>= 7 hours,14.399999999999999,0.2916666666666667,0.7291666666666667,0.028571428571428574,2.8189832682487967,0.2618497986922452
544,8.9,1.0,7.8,2.2,4.1,High,Female,8.85,>= 7 hours,16.200000000000003,0.13580246913580246,1.1410256410256412,0.46067415730337075,3.476108935769035,0.22340832503179262
545,8.3,1.0,6.0,5.5,3.2,High,Male,8.12,< 7 hours,18.0,0.3055555555555556,1.3833333333333335,0.38554216867469876,3.1294301930756236,0.24216416145666675
546,6.1,0.2,5.2,1.1,11.4,High,Female,6.8,< 7 hours,18.8,0.05851063829787234,1.173076923076923,1.8688524590163935,5.165913923660233,0.16218195913548794
547,9.3,1.1,9.8,2.2,1.6,High,Male,9.48,>= 7 hours,14.200000000000001,0.15492957746478872,0.9489795918367347,0.17204301075268816,3.8596200158392104,0.20577740579317896
548,7.6,3.0,6.4,2.1,4.9,Moderate,Female,7.08,< 7 hours,17.6,0.11931818181818181,1.1874999999999998,0.6447368421052633,2.431734634645263,0.29139782251938884
549,9.5,3.8,9.5,0.5,0.7,High,Female,8.5,>= 7 hours,14.5,0.034482758620689655,1.0,0.07368421052631578,4.197916149710473,0.19238478867261077
550,7.5,0.8,8.0,1.1,6.6,Moderate,Male,8.57,>= 7 hours,16.0,0.06875,0.9375,0.88,3.543068350079255,0.22011555251695802
551,6.7,3.4,6.0,0.4,7.5,Moderate,Male,6.2,< 7 hours,18.0,0.022222222222222223,1.1166666666666667,1.1194029850746268,3.2588341473600644,0.2348060444241232
552,9.1,3.3,6.7,3.4,1.5,High,Female,8.5,< 7 hours,17.299999999999997,0.1965317919075145,1.3582089552238805,0.16483516483516483,3.3008837200563934,0.23251035486885654
553,8.9,2.6,5.8,5.3,1.4,High,Male,7.45,< 7 hours,18.2,0.29120879120879123,1.5344827586206897,0.15730337078651685,3.327160951922825,0.2310984063478476
554,7.1,0.2,5.6,4.6,6.5,High,Female,7.82,< 7 hours,18.4,0.25,1.2678571428571428,0.9154929577464789,3.120897306865447,0.2426655957511953
555,5.0,1.7,7.6,0.3,9.4,Low,Male,6.32,>= 7 hours,16.4,0.01829268292682927,0.6578947368421053,1.8800000000000001,4.045573712919674,0.19819351710974006
556,6.2,0.0,8.6,5.8,3.4,Moderate,Female,6.78,>= 7 hours,15.4,0.3766233766233766,0.7209302325581396,0.5483870967741935,2.84897642437888,0.25980933363637654
557,6.1,2.7,8.7,5.1,1.4,Moderate,Female,6.42,>= 7 hours,15.3,0.3333333333333333,0.7011494252873564,0.22950819672131148,2.156192632087093,0.31683744199691977
558,6.6,2.9,9.1,1.0,4.4,Moderate,Female,7.12,>= 7 hours,14.9,0.06711409395973154,0.7252747252747253,0.6666666666666667,2.3683679331275087,0.29687968174887186
559,6.9,3.6,9.0,4.4,0.1,Moderate,Female,7.3,>= 7 hours,15.0,0.29333333333333333,0.7666666666666667,0.014492753623188406,2.8101008285587668,0.26246024580359106
560,8.0,2.6,5.4,3.3,4.7,High,Female,8.7,< 7 hours,18.599999999999998,0.1774193548387097,1.4814814814814814,0.5875,2.3979157616563596,0.29429805508554946
561,8.5,0.7,8.9,3.4,2.5,High,Female,8.52,>= 7 hours,15.1,0.2251655629139073,0.9550561797752809,0.29411764705882354,3.344024521441193,0.2302012788059114
562,6.5,2.9,8.8,0.6,5.2,Moderate,Male,6.68,>= 7 hours,15.2,0.039473684210526314,0.7386363636363635,0.8,2.6012817353502227,0.27767891364454733
563,7.6,2.0,6.8,5.6,2.0,Moderate,Male,8.12,< 7 hours,17.2,0.3255813953488372,1.1176470588235294,0.2631578947368421,2.7784887978899606,0.26465607111457756
564,8.6,1.8,9.6,2.8,1.2,High,Male,8.68,>= 7 hours,14.399999999999999,0.19444444444444445,0.8958333333333334,0.13953488372093023,3.3980386499665753,0.2273740818552379
565,8.6,3.4,6.4,4.5,1.1,High,Female,7.95,< 7 hours,17.6,0.2556818181818182,1.3437499999999998,0.12790697674418605,3.1379398762032817,0.24166615028673116
566,6.7,3.9,9.3,2.9,1.2,Moderate,Female,6.95,>= 7 hours,14.7,0.19727891156462585,0.7204301075268816,0.1791044776119403,2.30416289933387,0.30264851657332126
567,8.6,2.2,9.7,1.7,1.8,High,Female,7.68,>= 7 hours,14.3,0.11888111888111887,0.88659793814433,0.20930232558139536,3.356957948301805,0.22951793702525092
568,8.9,2.9,6.9,0.1,5.2,High,Female,8.15,< 7 hours,17.1,0.005847953216374269,1.289855072463768,0.5842696629213483,3.7223424524529354,0.2117593143802115
569,9.2,0.0,8.5,5.8,0.5,High,Male,7.7,>= 7 hours,15.5,0.3741935483870968,1.0823529411764705,0.05434782608695653,4.4146536292971685,0.1846840201539912
570,8.5,3.3,7.7,4.4,0.1,High,Male,8.0,>= 7 hours,16.300000000000004,0.2699386503067484,1.103896103896104,0.011764705882352941,3.4683089058886707,0.22379831409644158
571,5.3,2.0,8.6,5.2,2.9,Low,Female,7.22,>= 7 hours,15.4,0.33766233766233766,0.6162790697674418,0.5471698113207547,1.6583123951777,0.3761785115301142
572,7.8,1.6,5.7,5.2,3.7,High,Male,7.65,< 7 hours,18.3,0.28415300546448086,1.368421052631579,0.4743589743589744,2.608160271148995,0.27714955125359675
573,5.8,1.2,6.5,5.2,5.3,Low,Male,7.7,< 7 hours,17.5,0.29714285714285715,0.8923076923076922,0.9137931034482759,2.132877555479139,0.31919536665296233
574,6.3,2.5,7.9,5.0,2.3,Moderate,Female,7.68,>= 7 hours,16.1,0.3105590062111801,0.7974683544303797,0.36507936507936506,1.9517086531208152,0.3387868240121561
575,9.5,0.0,8.4,0.3,5.8,High,Male,7.68,>= 7 hours,15.600000000000001,0.01923076923076923,1.130952380952381,0.6105263157894737,4.587664620116282,0.17896564450197613
576,6.5,1.4,8.1,2.0,6.0,Moderate,Female,7.65,>= 7 hours,15.9,0.12578616352201258,0.8024691358024691,0.9230769230769231,2.6462237244798485,0.27425634726861275
577,8.7,1.6,5.3,4.7,3.7,High,Male,8.0,< 7 hours,18.7,0.25133689839572193,1.641509433962264,0.4252873563218391,2.9781146161064154,0.25137536157234985
578,8.4,1.3,5.3,2.2,6.8,High,Female,7.3,< 7 hours,18.700000000000003,0.11764705882352941,1.5849056603773586,0.8095238095238094,3.4596483443648816,0.2242329266305446
579,9.7,2.6,8.4,2.1,1.2,High,Female,8.45,>= 7 hours,15.599999999999998,0.13461538461538464,1.1547619047619047,0.12371134020618557,3.9098167049961132,0.2036735911103206
580,8.8,0.4,6.4,1.7,6.7,High,Female,7.62,< 7 hours,17.6,0.09659090909090907,1.375,0.7613636363636364,3.997499218261337,0.2001000813258569
581,7.2,3.9,5.3,3.1,4.5,High,Female,7.58,< 7 hours,18.7,0.16577540106951874,1.358490566037736,0.625,1.778341924377874,0.3599269014464157
582,8.7,2.8,7.1,1.9,3.5,High,Male,7.8,>= 7 hours,16.9,0.11242603550295859,1.2253521126760563,0.40229885057471265,3.0543684562715523,0.24664753852184723
583,7.0,1.1,6.0,2.9,7.0,Moderate,Female,7.18,< 7 hours,18.0,0.1611111111111111,1.1666666666666667,1.0,2.978814081699852,0.2513311704106502
584,8.3,3.9,8.0,0.3,3.5,High,Female,7.6,>= 7 hours,16.0,0.01875,1.0375,0.4216867469879518,3.288363321370274,0.23318919715050332
585,5.4,3.8,6.5,0.6,7.7,Low,Female,7.85,< 7 hours,17.5,0.03428571428571429,0.8307692307692308,1.4259259259259258,2.9825883613622137,0.25109298508017475
586,8.2,1.1,5.1,5.8,3.8,High,Male,8.75,< 7 hours,18.9,0.3068783068783069,1.607843137254902,0.4634146341463415,3.0126123768804596,0.2492142041333765
587,6.3,2.7,8.5,3.7,2.8,Moderate,Female,6.8,>= 7 hours,15.5,0.23870967741935484,0.7411764705882353,0.4444444444444444,1.6780444968275818,0.37340679035938446
588,8.0,3.5,9.7,0.3,2.5,Moderate,Male,7.55,>= 7 hours,14.3,0.020979020979020976,0.8247422680412372,0.3125,3.238698298185039,0.23592148571371271
589,5.8,3.8,8.7,5.0,0.7,Low,Female,7.38,>= 7 hours,15.299999999999999,0.32679738562091504,0.6666666666666667,0.12068965517241378,2.2396056200441485,0.3086795484650296
590,8.5,2.7,7.0,0.1,5.7,High,Male,7.52,>= 7 hours,17.0,0.0058823529411764705,1.2142857142857142,0.6705882352941177,3.6418859583096963,0.21542967857920867
591,7.9,1.0,7.3,5.7,2.1,Moderate,Male,8.52,>= 7 hours,16.700000000000003,0.34131736526946105,1.082191780821918,0.26582278481012656,3.1930915009334346,0.23848752162393488
592,5.9,2.7,9.9,0.6,4.9,Low,Female,7.05,>= 7 hours,14.100000000000001,0.042553191489361694,0.595959595959596,0.8305084745762712,2.364141845716256,0.2972526266314704
593,5.0,1.7,5.5,4.5,7.3,High,Male,6.8,< 7 hours,18.5,0.24324324324324326,0.9090909090909091,1.46,2.29981883344464,0.3030469399909789
594,6.3,1.7,8.6,0.1,7.3,Moderate,Female,7.78,>= 7 hours,15.399999999999999,0.006493506493506495,0.7325581395348837,1.1587301587301588,3.492372641438291,0.22259952141455416
595,7.9,2.5,8.2,1.3,4.1,Moderate,Female,7.7,>= 7 hours,15.8,0.08227848101265822,0.9634146341463415,0.5189873417721518,2.8722813232690148,0.25824569976124334
596,6.0,3.5,8.7,0.1,5.7,Moderate,Female,7.38,>= 7 hours,15.3,0.006535947712418301,0.6896551724137931,0.9500000000000001,2.721978447134853,0.26867431238614276
597,6.2,0.9,6.4,1.5,9.0,Moderate,Male,7.3,< 7 hours,17.6,0.08522727272727272,0.96875,1.4516129032258065,3.8755644750152203,0.20510445613517975
598,8.7,2.4,8.4,0.4,4.1,High,Male,7.9,>= 7 hours,15.6,0.025641025641025644,1.0357142857142856,0.47126436781609193,3.539303132915668,0.22029813183189723
599,9.8,3.4,9.0,1.5,0.3,High,Female,8.72,>= 7 hours,15.000000000000002,0.09999999999999999,1.088888888888889,0.03061224489795918,4.2304452090373035,0.19118831381163753
600,6.0,2.5,8.7,4.4,2.4,Moderate,Female,7.62,>= 7 hours,15.3,0.28758169934640526,0.6896551724137931,0.39999999999999997,1.7173137938847014,0.36801049707637523
601,7.6,0.3,6.9,5.5,3.7,Moderate,Male,8.38,< 7 hours,17.099999999999998,0.32163742690058483,1.1014492753623186,0.48684210526315796,3.092329219213245,0.24435961684242283
602,6.3,1.5,9.5,4.0,2.7,Moderate,Female,8.55,>= 7 hours,14.5,0.27586206896551724,0.6631578947368421,0.4285714285714286,2.0548722588034516,0.32734592980712235
603,8.9,1.8,8.2,1.3,3.8,High,Female,8.02,>= 7 hours,15.8,0.08227848101265822,1.0853658536585367,0.42696629213483145,3.472271110766939,0.223600040165837
604,7.2,2.6,9.7,0.3,4.2,Moderate,Female,8.55,>= 7 hours,14.3,0.020979020979020976,0.7422680412371134,0.5833333333333334,2.8987066081271493,0.2564953202468286
605,9.1,1.2,7.2,0.1,6.4,High,Male,8.43,>= 7 hours,16.799999999999997,0.005952380952380954,1.2638888888888888,0.7032967032967034,4.268489194082608,0.18980773484800287
606,5.3,2.0,9.6,0.6,6.5,Low,Male,6.02,>= 7 hours,14.399999999999999,0.04166666666666667,0.5520833333333334,1.2264150943396226,2.760434748368452,0.26592669914931305
607,8.8,1.6,8.3,1.4,3.9,High,Male,8.15,>= 7 hours,15.700000000000001,0.08917197452229299,1.0602409638554218,0.4431818181818181,3.442261853297431,0.22511054796504476
608,5.4,0.7,8.3,5.3,4.3,Low,Female,6.88,>= 7 hours,15.7,0.3375796178343949,0.6506024096385542,0.7962962962962962,2.20661883130428,0.3118549639382158
609,9.1,2.7,5.6,1.7,4.9,High,Female,7.88,< 7 hours,18.4,0.0923913043478261,1.625,0.5384615384615385,3.284306116467627,0.23341002552462128
610,7.6,2.1,6.8,2.1,5.4,Moderate,Female,7.42,< 7 hours,17.2,0.12209302325581396,1.1176470588235294,0.7105263157894738,2.694438717061496,0.27067711135167666
611,9.1,3.2,6.5,4.8,0.4,High,Male,8.35,< 7 hours,17.5,0.2742857142857143,1.4,0.04395604395604396,3.6371921404658654,0.2156477389137335
612,6.8,2.0,9.7,4.8,0.7,Moderate,Female,7.72,>= 7 hours,14.3,0.3356643356643356,0.7010309278350516,0.10294117647058823,2.747574688096152,0.2668392449058891
613,5.5,1.6,7.8,3.0,6.1,Low,Female,7.25,>= 7 hours,16.2,0.1851851851851852,0.7051282051282052,1.1090909090909091,2.114237451186597,0.3211058937137169
614,8.4,3.4,9.3,2.2,0.7,High,Female,8.0,>= 7 hours,14.7,0.14965986394557826,0.9032258064516129,0.08333333333333333,3.338038346094904,0.2305189397185017
615,7.2,2.4,5.8,4.0,4.6,High,Female,7.98,< 7 hours,18.2,0.21978021978021978,1.2413793103448276,0.6388888888888888,1.9958289839896939,0.3337974248010147
616,6.1,0.5,5.8,0.0,11.6,High,Male,6.82,< 7 hours,18.2,0.0,1.0517241379310345,1.9016393442622952,5.453133655676034,0.15496347253251483
617,8.6,2.9,7.6,0.8,4.1,High,Male,7.88,>= 7 hours,16.4,0.04878048780487806,1.131578947368421,0.4767441860465116,3.295451410656816,0.23280440270353106
618,5.5,0.9,7.6,3.6,6.4,Low,Female,6.42,>= 7 hours,16.4,0.21951219512195125,0.7236842105263158,1.1636363636363638,2.4317346346452635,0.2913978225193888
619,6.2,0.2,7.0,1.4,9.2,Moderate,Male,7.82,>= 7 hours,17.0,0.08235294117647059,0.8857142857142858,1.4838709677419353,4.196427051671457,0.19243991882429004
620,7.1,1.7,7.7,4.2,3.3,Moderate,Male,8.7,>= 7 hours,16.3,0.25766871165644173,0.922077922077922,0.4647887323943662,2.266237704507921,0.30616265271196974
621,8.5,0.7,7.5,2.5,4.8,High,Female,8.35,>= 7 hours,16.5,0.15151515151515152,1.1333333333333333,0.5647058823529412,3.3648922716782477,0.22910072866827302
622,7.7,0.5,8.0,0.7,7.1,Moderate,Female,8.35,>= 7 hours,15.999999999999998,0.043750000000000004,0.9625,0.922077922077922,3.9344631145812,0.20265629244345307
623,6.7,0.6,8.5,1.2,7.0,Moderate,Male,7.95,>= 7 hours,15.5,0.07741935483870968,0.788235294117647,1.044776119402985,3.446133098609706,0.22491454435151692
624,6.0,2.0,7.1,0.1,8.8,Moderate,Female,7.12,>= 7 hours,16.9,0.00591715976331361,0.8450704225352114,1.4666666666666668,3.9178012541049947,0.20334290637818647
625,9.0,0.3,7.4,3.4,3.9,High,Male,9.1,>= 7 hours,16.6,0.2048192771084337,1.2162162162162162,0.43333333333333335,3.6041642581880198,0.21719468375212847
626,6.3,0.0,8.6,3.2,5.9,Moderate,Female,7.85,>= 7 hours,15.4,0.2077922077922078,0.7325581395348837,0.9365079365079366,2.9126162351626985,0.25558346126895753
627,9.2,3.3,9.2,1.1,1.2,High,Male,9.0,>= 7 hours,14.799999999999999,0.07432432432432434,1.0,0.13043478260869565,3.8043834366863356,0.20814325358879285
628,7.3,0.7,9.3,5.3,1.4,Moderate,Female,7.42,>= 7 hours,14.700000000000001,0.3605442176870748,0.7849462365591398,0.1917808219178082,3.1521156916162414,0.2408410733879967
629,7.3,0.3,6.9,4.8,4.7,Moderate,Male,7.72,< 7 hours,17.099999999999998,0.28070175438596495,1.0579710144927534,0.6438356164383562,2.9101832702884307,0.2557424884911433
630,5.3,3.5,6.9,3.3,5.0,Low,Male,7.02,< 7 hours,17.1,0.19298245614035084,0.7681159420289855,0.9433962264150944,1.0210288928331068,0.4947974784260436
631,9.8,0.3,8.2,0.4,5.3,High,Male,9.28,>= 7 hours,15.8,0.02531645569620253,1.1951219512195124,0.5408163265306122,4.544960579220316,0.1803439331467008
632,7.2,4.0,7.8,1.6,3.4,Moderate,Female,7.45,>= 7 hours,16.2,0.09876543209876544,0.9230769230769231,0.4722222222222222,2.3345235059857505,0.29989292269342704
633,6.1,1.4,6.9,0.4,9.2,Moderate,Male,6.98,< 7 hours,17.1,0.023391812865497075,0.8840579710144927,1.5081967213114753,4.117746147267135,0.1953985155230878
634,8.6,2.6,8.5,0.0,4.3,High,Male,7.12,>= 7 hours,15.5,0.0,1.011764705882353,0.5,3.6123630308520576,0.2168086061983865
635,6.1,2.6,7.4,0.0,7.9,Moderate,Female,7.58,>= 7 hours,16.6,0.0,0.8243243243243242,1.2950819672131149,3.5350624699807875,0.22050412902123406
636,7.7,0.3,8.8,3.5,3.7,Moderate,Female,8.22,>= 7 hours,15.2,0.23026315789473686,0.875,0.4805194805194805,3.0309514457784816,0.2480803883279904
637,8.9,3.0,9.0,1.6,1.5,High,Male,8.55,>= 7 hours,15.0,0.10666666666666667,0.9888888888888889,0.16853932584269662,3.500952251411988,0.2221752074100078
638,8.1,3.0,5.8,1.2,5.9,High,Male,7.6,< 7 hours,18.2,0.06593406593406594,1.396551724137931,0.7283950617283952,3.057776970284131,0.24644035572265044
639,9.5,3.0,9.5,1.5,0.5,High,Female,9.4,>= 7 hours,14.5,0.10344827586206896,1.0,0.05263157894736842,4.049176871085447,0.19805208364289778
640,9.4,2.3,8.2,0.6,3.5,High,Female,9.05,>= 7 hours,15.799999999999999,0.0379746835443038,1.1463414634146343,0.3723404255319149,3.823174945861969,0.20733230936562802
641,7.4,2.9,6.4,1.2,6.1,Moderate,Female,7.22,< 7 hours,17.6,0.06818181818181818,1.15625,0.8243243243243242,2.85073090043004,0.2596909589003798
642,6.1,1.7,9.5,3.0,3.7,Moderate,Female,6.9,>= 7 hours,14.5,0.20689655172413793,0.6421052631578947,0.6065573770491804,1.846392879824515,0.3513218456552813
643,5.9,0.3,8.5,2.3,7.0,Low,Female,7.48,>= 7 hours,15.5,0.14838709677419354,0.6941176470588236,1.1864406779661016,3.1159535726109056,0.24295706507827833
644,9.0,1.1,8.5,1.4,4.0,High,Male,8.9,>= 7 hours,15.5,0.09032258064516129,1.0588235294117647,0.4444444444444444,3.6563871056914454,0.21475877698778784
645,9.7,2.5,6.6,1.4,3.8,High,Female,8.93,< 7 hours,17.4,0.08045977011494253,1.4696969696969697,0.3917525773195876,3.6990989893936783,0.2128067534344556
646,6.1,2.4,6.3,4.0,5.2,Moderate,Male,6.82,< 7 hours,17.7,0.22598870056497175,0.9682539682539683,0.8524590163934427,1.6007810593582124,0.3844998779892558
647,9.1,3.1,8.8,0.6,2.4,High,Male,8.55,>= 7 hours,15.2,0.039473684210526314,1.034090909090909,0.26373626373626374,3.6869137952131905,0.21336001550131214
648,6.8,1.7,5.2,1.6,8.7,High,Male,7.28,< 7 hours,18.799999999999997,0.08510638297872342,1.3076923076923077,1.2794117647058822,3.60647565729573,0.21708570160708462
649,5.2,3.5,6.2,3.3,5.8,Low,Female,7.0,< 7 hours,17.8,0.18539325842696627,0.8387096774193549,1.1153846153846154,1.2396235987858035,0.44650360022199403
650,6.6,3.6,9.4,1.4,3.0,Moderate,Male,7.35,>= 7 hours,14.6,0.0958904109589041,0.702127659574468,0.4545454545454546,2.1748563170931545,0.31497488393918355
